Date,LocationISOCode,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,LocationLevel,CityorRegency,Province,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,TotalDeathsper100rb,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
6/11/2021,ID-JK,DKI Jakarta,2293,21,1182,1090,442844,7392,421420,14032,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,211.41,40829.62,1.94,681.53,68.15,0.02,0.95,1.1,0.84
1/6/2021,ID-BB,Kepulauan Bangka Belitung,78,3,74,1,2717,45,2055,617,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,56.53,1969.17,2.17,32.61,3.26,0.02,0.76,1.53,1
6/26/2021,ID-KB,Kalimantan Barat,129,16,0,113,13987,232,12612,1143,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,23.79,2579.29,2.95,42.78,4.28,0.02,0.90,0.88,1.14
2/6/2021,ID-BB,Kepulauan Bangka Belitung,135,1,109,25,5243,87,4379,777,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,97.84,3799.92,0.72,63.05,6.31,0.02,0.84,1.17,1
2/10/2021,ID-BB,Kepulauan Bangka Belitung,89,0,95,-6,5550,92,4711,747,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,64.5,4022.42,0,66.68,6.67,0.02,0.85,3.18,0
2/11/2021,ID-BB,Kepulauan Bangka Belitung,160,3,98,59,5710,95,4809,806,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,115.96,4138.38,2.17,68.85,6.89,0.02,0.84,1.8,
6/19/2021,ID-MA,Maluku,15,2,7,6,7988,133,7484,371,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,8.12,4324.62,1.08,72,7.2,0.02,0.94,,
1/18/2021,ID-SN,Sulawesi Selatan,661,5,547,109,41695,691,35570,5434,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,70.12,4422.99,0.53,73.3,7.33,0.02,0.85,0.98,2.5
6/25/2021,ID-MA,Maluku,136,4,22,110,8266,137,7580,549,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,73.63,4475.13,2.17,74.17,7.42,0.02,0.92,,
6/26/2021,ID-MA,Maluku,30,1,3,26,8296,138,7583,575,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,16.24,4491.37,0.54,74.71,7.47,0.02,0.91,0.22,0.25
6/29/2021,ID-MA,Maluku,26,1,0,25,8492,141,7601,750,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,14.08,4597.48,0.54,76.34,7.63,0.02,0.90,0.22,1
6/30/2021,ID-MA,Maluku,0,0,0,0,8492,141,7601,750,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,4597.48,0,76.34,7.63,0.02,0.90,0,0
1/5/2021,ID-PB,Papua Barat,31,0,24,7,6069,101,5599,369,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,27.18,5320.41,0,88.54,8.85,0.02,0.92,2.82,1
1/6/2021,ID-PB,Papua Barat,12,0,17,-5,6081,101,5616,364,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,10.52,5330.93,0,88.54,8.85,0.02,0.92,0.39,1
1/8/2021,ID-PB,Papua Barat,25,1,37,-13,6138,102,5659,377,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,21.92,5380.9,0.88,89.42,8.94,0.02,0.92,0.78,
1/10/2021,ID-PB,Papua Barat,27,0,0,27,6188,103,5663,422,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,23.67,5424.73,0,90.3,9.03,0.02,0.92,1.17,0
1/11/2021,ID-PB,Papua Barat,26,0,20,6,6214,103,5683,428,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,22.79,5447.53,0,90.3,9.03,0.02,0.91,0.96,1
1/18/2021,ID-PB,Papua Barat,21,1,11,9,6394,106,5768,520,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,18.41,5605.33,0.88,92.93,9.29,0.02,0.90,1.75,
1/21/2021,ID-PB,Papua Barat,48,1,32,15,6462,107,5816,539,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,42.08,5664.94,0.88,93.8,9.38,0.02,0.90,6,
7/9/2021,ID-BE,Bengkulu,101,0,67,34,11671,194,9520,1957,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,50.51,5836.85,0,97.02,9.7,0.02,0.82,0.38,0
3/5/2021,ID-PB,Papua Barat,27,0,14,13,7571,126,6930,515,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,23.67,6637.15,0,110.46,11.05,0.02,0.92,1,1
3/8/2021,ID-PB,Papua Barat,12,1,14,-3,7642,127,7016,499,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,10.52,6699.39,0.88,111.34,11.13,0.02,0.92,0.8,
3/31/2021,ID-BB,Kepulauan Bangka Belitung,68,3,90,-25,9364,155,8421,788,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,49.28,6786.65,2.17,112.34,11.23,0.02,0.90,0.76,1
4/1/2021,ID-BB,Kepulauan Bangka Belitung,100,2,61,37,9464,157,8482,825,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,72.48,6859.13,1.45,113.79,11.38,0.02,0.90,1.47,0.67
4/4/2021,ID-BB,Kepulauan Bangka Belitung,60,2,55,3,9653,160,8704,789,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,43.49,6996.11,1.45,115.96,11.6,0.02,0.90,0.72,2
7/25/2021,ID-MA,Maluku,104,0,30,74,12988,215,8788,3985,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,56.3,7031.57,0,116.4,11.64,0.02,0.68,1.13,1
4/5/2021,ID-BB,Kepulauan Bangka Belitung,102,2,80,20,9755,162,8784,809,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,73.93,7070.03,1.45,117.41,11.74,0.02,0.90,1.7,1
4/9/2021,ID-BB,Kepulauan Bangka Belitung,71,2,45,24,10055,167,9070,818,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,51.46,7287.46,1.45,121.03,12.1,0.02,0.90,0.75,
4/11/2021,ID-BB,Kepulauan Bangka Belitung,183,2,142,39,10292,171,9304,817,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,132.63,7459.23,1.45,123.93,12.39,0.02,0.90,3.39,1
9/13/2021,ID-PA,Papua,28,2,2305,-2279,33159,549,24666,7944,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,6.45,7639.71,0.46,126.49,12.65,0.02,0.74,0.9,0.12
9/14/2021,ID-PA,Papua,42,2,181,-141,33201,551,24847,7803,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,9.68,7649.39,0.46,126.95,12.69,0.02,0.75,1.5,1
9/15/2021,ID-PA,Papua,35,0,117,-82,33236,551,24964,7721,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,8.06,7657.45,0,126.95,12.69,0.02,0.75,0.83,0
9/16/2021,ID-PA,Papua,28,1,5592,-5565,33264,552,30556,2156,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,6.45,7663.9,0.23,127.18,12.72,0.02,0.92,0.8,
9/17/2021,ID-PA,Papua,38,0,1,37,33302,552,30557,2193,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,8.76,7672.66,0,127.18,12.72,0.02,0.92,1.36,0
8/7/2021,ID-SN,Sulawesi Selatan,832,21,627,184,90616,1502,76065,13049,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,88.26,9612.51,2.23,159.33,15.93,0.02,0.84,0.71,0.84
7/3/2021,ID-PB,Papua Barat,206,0,4,202,11397,189,9511,1697,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,180.59,9991.22,0,165.69,16.57,0.02,0.83,0.68,0
7/30/2021,ID-BT,Banten,1209,56,2401,-1248,111359,1843,69439,40077,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,112.75,10385.67,5.22,171.88,17.19,0.02,0.62,0.83,2
8/9/2021,ID-JB,Jawa Barat,2802,109,8057,-5364,638259,10608,552478,75173,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,62.04,14132.87,2.41,234.89,23.49,0.02,0.87,1,1.91
3/7/2021,ID-JK,DKI Jakarta,1835,45,1764,26,350414,5801,337286,7327,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,169.18,32307.7,4.15,534.84,53.48,0.02,0.96,1.14,1.02
3/8/2021,ID-JK,DKI Jakarta,1783,48,1675,60,352197,5849,338961,7387,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,164.39,32472.09,4.43,539.27,53.93,0.02,0.96,0.97,1.07
3/25/2021,ID-JK,DKI Jakarta,1727,12,490,1225,375481,6249,362996,6236,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,159.23,34618.84,1.11,576.15,57.61,0.02,0.97,1.94,1.09
3/26/2021,ID-JK,DKI Jakarta,1381,11,897,473,376862,6260,363893,6709,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,127.33,34746.17,1.01,577.16,57.72,0.02,0.97,0.8,0.92
3/27/2021,ID-JK,DKI Jakarta,1354,18,599,737,378216,6278,364492,7446,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,124.84,34871.01,1.66,578.82,57.88,0.02,0.96,0.98,1.64
3/28/2021,ID-JK,DKI Jakarta,1470,23,1175,272,379686,6301,365667,7718,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,135.53,35006.54,2.12,580.94,58.09,0.02,0.96,1.09,1.28
3/29/2021,ID-JK,DKI Jakarta,1014,22,1079,-87,380700,6323,366746,7631,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,93.49,35100.03,2.03,582.97,58.3,0.02,0.96,0.69,0.96
3/30/2021,ID-JK,DKI Jakarta,384,21,1087,-724,381084,6344,367833,6907,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,35.4,35135.43,1.94,584.91,58.49,0.02,0.97,0.38,0.95
3/31/2021,ID-JK,DKI Jakarta,965,0,1073,-108,382049,6344,368906,6799,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,88.97,35224.4,0,584.91,58.49,0.02,0.97,2.51,0
4/1/2021,ID-JK,DKI Jakarta,1337,18,988,331,383386,6362,369894,7130,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,123.27,35347.67,1.66,586.57,58.66,0.02,0.96,1.39,
4/2/2021,ID-JK,DKI Jakarta,1240,7,1292,-59,384626,6369,371186,7071,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,114.33,35462,0.65,587.21,58.72,0.02,0.97,0.93,0.39
5/16/2021,ID-JK,DKI Jakarta,161,18,592,-449,419203,6943,405351,6909,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,14.84,38649.95,1.66,640.14,64.01,0.02,0.97,0.71,1.2
5/17/2021,ID-JK,DKI Jakarta,421,25,0,396,419624,6968,405351,7305,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,38.82,38688.77,2.3,642.44,64.24,0.02,0.97,2.61,1.39
5/18/2021,ID-JK,DKI Jakarta,219,15,194,10,419843,6983,405545,7315,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,20.19,38708.96,1.38,643.82,64.38,0.02,0.97,0.52,0.6
5/24/2021,ID-JK,DKI Jakarta,819,10,302,507,424823,7072,406977,10774,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,75.51,39168.11,0.92,652.03,65.2,0.02,0.96,0.94,0.83
6/12/2021,ID-JK,DKI Jakarta,2455,19,746,1690,445299,7411,422166,15722,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,226.35,41055.97,1.75,683.28,68.33,0.02,0.95,1.07,0.9
6/13/2021,ID-JK,DKI Jakarta,2769,19,935,1815,448068,7430,423101,17537,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,255.3,41311.27,1.75,685.04,68.5,0.02,0.94,1.13,1
6/14/2021,ID-JK,DKI Jakarta,2722,39,1034,1649,450790,7469,424135,19186,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,250.96,41562.23,3.6,688.63,68.86,0.02,0.94,0.98,2.05
6/15/2021,ID-JK,DKI Jakarta,1502,20,1194,288,452292,7489,425329,19474,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,138.48,41700.71,1.84,690.48,69.05,0.02,0.94,0.55,0.51
1/9/2021,ID-BB,Kepulauan Bangka Belitung,71,0,39,32,2910,48,2223,639,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,51.46,2109.05,0,34.79,3.48,0.02,0.76,0.95,1
2/7/2021,ID-BB,Kepulauan Bangka Belitung,95,1,105,-11,5338,88,4484,766,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,68.85,3868.77,0.72,63.78,6.38,0.02,0.84,0.7,1
2/12/2021,ID-BB,Kepulauan Bangka Belitung,114,1,151,-38,5824,96,4960,768,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,82.62,4221,0.72,69.58,6.96,0.02,0.85,0.71,0.33
6/20/2021,ID-MA,Maluku,69,0,4,65,8057,133,7488,436,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,37.36,4361.98,0,72,7.2,0.02,0.93,4.6,0
6/21/2021,ID-MA,Maluku,0,0,0,0,8057,133,7488,436,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0,4361.98,0,72,7.2,0.02,0.93,0,1
6/28/2021,ID-MA,Maluku,119,1,1,117,8466,140,7601,725,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,64.43,4583.41,0.54,75.79,7.58,0.02,0.90,2.33,1
1/7/2021,ID-PB,Papua Barat,32,0,6,26,6113,101,5622,390,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,28.05,5358.99,0,88.54,8.85,0.02,0.92,2.67,1
1/16/2021,ID-PB,Papua Barat,57,0,7,50,6361,105,5734,522,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,49.97,5576.4,0,92.05,9.2,0.02,0.90,2.85,1
1/17/2021,ID-PB,Papua Barat,12,0,23,-11,6373,105,5757,511,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,10.52,5586.92,0,92.05,9.2,0.02,0.90,0.21,1
1/19/2021,ID-PB,Papua Barat,12,0,10,2,6406,106,5778,522,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,10.52,5615.84,0,92.93,9.29,0.02,0.90,0.57,0
1/20/2021,ID-PB,Papua Barat,8,0,6,2,6414,106,5784,524,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,7.01,5622.86,0,92.93,9.29,0.02,0.90,0.67,1
1/22/2021,ID-PB,Papua Barat,24,0,13,11,6486,107,5829,550,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,21.04,5685.98,0,93.8,9.38,0.02,0.90,0.5,0
1/31/2021,ID-PB,Papua Barat,21,2,31,-12,6727,111,6030,586,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,18.41,5897.25,1.75,97.31,9.73,0.02,0.90,0.58,
2/1/2021,ID-PB,Papua Barat,4,0,32,-28,6731,111,6062,558,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,5900.76,0,97.31,9.73,0.02,0.90,0.19,0
3/6/2021,ID-PB,Papua Barat,44,0,29,15,7615,126,6959,530,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,38.57,6675.72,0,110.46,11.05,0.02,0.91,1.63,1
3/7/2021,ID-PB,Papua Barat,15,0,43,-28,7630,126,7002,502,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,13.15,6688.87,0,110.46,11.05,0.02,0.92,0.34,1
3/9/2021,ID-PB,Papua Barat,57,0,43,14,7699,127,7059,513,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,49.97,6749.36,0,111.34,11.13,0.02,0.92,4.75,0
4/2/2021,ID-BB,Kepulauan Bangka Belitung,46,0,64,-18,9510,157,8546,807,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,33.34,6892.47,0,113.79,11.38,0.02,0.90,0.46,0
4/3/2021,ID-BB,Kepulauan Bangka Belitung,83,1,103,-21,9593,158,8649,786,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,60.16,6952.62,0.72,114.51,11.45,0.02,0.90,1.8,
7/26/2021,ID-MA,Maluku,51,0,262,-211,13039,215,9050,3774,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,27.61,7059.19,0,116.4,11.64,0.02,0.69,0.49,1
4/8/2021,ID-BB,Kepulauan Bangka Belitung,95,0,134,-39,9984,165,9025,794,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,68.85,7236,0,119.59,11.96,0.02,0.90,1.32,0
4/8/2021,ID-PB,Papua Barat,31,1,40,-10,8483,140,7949,394,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,27.18,7436.66,0.88,122.73,12.27,0.02,0.94,1.19,0.33
4/9/2021,ID-PB,Papua Barat,27,0,28,-1,8510,140,7977,393,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,23.67,7460.32,0,122.73,12.27,0.02,0.94,0.87,0
4/13/2021,ID-BB,Kepulauan Bangka Belitung,117,0,66,51,10490,173,9427,890,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,84.8,7602.73,0,125.38,12.54,0.02,0.90,1.44,0
9/12/2021,ID-PA,Papua,31,17,720,-706,33131,547,22361,10223,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,7.14,7633.26,3.92,126.03,12.6,0.02,0.67,0.49,8.5
9/18/2021,ID-PA,Papua,67,0,580,-513,33369,552,31137,1680,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,15.44,7688.09,0,127.18,12.72,0.02,0.93,1.76,1
9/19/2021,ID-PA,Papua,34,0,0,34,33403,552,31137,1714,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,7.83,7695.93,0,127.18,12.72,0.02,0.93,0.51,1
9/20/2021,ID-PA,Papua,20,0,47,-27,33423,552,31184,1687,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,4.61,7700.53,0,127.18,12.72,0.02,0.93,0.59,1
9/21/2021,ID-PA,Papua,38,1,52,-15,33461,553,31236,1672,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,8.76,7709.29,0.23,127.41,12.74,0.02,0.93,1.9,
9/22/2021,ID-PA,Papua,32,0,38,-6,33493,553,31274,1666,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,7.37,7716.66,0,127.41,12.74,0.02,0.93,0.84,0
9/23/2021,ID-PA,Papua,44,0,5,39,33537,553,31279,1705,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,10.14,7726.8,0,127.41,12.74,0.02,0.93,1.38,1
9/24/2021,ID-PA,Papua,39,0,13,26,33576,553,31292,1731,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.6,138.69603,-4.66620953,8.99,7735.79,0,127.41,12.74,0.02,0.93,0.89,1
7/22/2021,ID-BT,Banten,3333,20,775,2538,97978,1619,58351,38008,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,310.85,9137.72,1.87,150.99,15.1,0.02,0.60,1.75,0.69
